,,Released Heg start,Released Heg start,,Other sites containing heg,
,,x,y,av_d,x,y
64,984811,296.304,1028.41,771.381,961,523
64,984811,296.304,1028.41,771.381,596,722
64,984811,296.304,1028.41,771.381,961,533
64,984811,296.304,1028.41,771.381,842,642
64,984811,296.304,1028.41,771.381,702,728
64,984811,296.304,1028.41,771.381,791,847
64,984811,296.304,1028.41,771.381,637,523
64,984811,296.304,1028.41,771.381,696,606
64,984811,296.304,1028.41,771.381,906,762
64,984811,296.304,1028.41,771.381,556,500
64,984811,296.304,1028.41,771.381,874,833
64,984811,296.304,1028.41,771.381,709,743
64,984811,296.304,1028.41,771.381,924,941
64,984811,296.304,1028.41,771.381,942,570
64,984811,296.304,1028.41,771.381,731,578
64,984811,296.304,1028.41,771.381,576,373
64,984811,296.304,1028.41,771.381,892,190
64,984811,296.304,1028.41,771.381,976,385
64,984811,296.304,1028.41,771.381,552,467
64,984811,296.304,1028.41,771.381,652,79
64,984811,296.304,1028.41,771.381,868,265
64,984811,296.304,1028.41,771.381,608,6
64,984811,296.304,1028.41,771.381,672,467
64,984811,296.304,1028.41,771.381,689,281
64,984811,296.304,1028.41,771.381,956,35
64,984811,296.304,1028.41,771.381,643,329
64,984811,296.304,1028.41,771.381,859,237
64,984811,296.304,1028.41,771.381,840,14
64,984811,296.304,1028.41,771.381,914,301
64,984811,296.304,1028.41,771.381,849,376
64,984811,296.304,1028.41,771.381,947,164
64,984811,296.304,1028.41,771.381,693,8
64,984811,296.304,1028.41,771.381,957,323
64,984811,296.304,1028.41,771.381,504,127
64,984811,296.304,1028.41,771.381,720,188
64,984811,296.304,1028.41,771.381,983,126
64,984811,296.304,1028.41,771.381,619,335
64,984811,296.304,1028.41,771.381,574,297
64,984811,296.304,1028.41,771.381,584,445
64,984811,296.304,1028.41,771.381,792,498
64,984811,296.304,1028.41,771.381,849,496
64,984811,296.304,1028.41,771.381,961,307
64,984811,296.304,1028.41,771.381,704,179
64,984811,296.304,1028.41,771.381,866,75
64,984811,296.304,1028.41,771.381,501,132
64,984811,296.304,1028.41,771.381,618,350
64,984811,296.304,1028.41,771.381,998,261
64,984811,296.304,1028.41,771.381,977,119
64,984811,296.304,1028.41,771.381,783,352
64,984811,296.304,1028.41,771.381,919,129
64,984811,296.304,1028.41,771.381,751,247
64,984811,296.304,1028.41,771.381,861,263
64,984811,296.304,1028.41,771.381,750,19
64,984811,296.304,1028.41,771.381,804,325
64,984811,296.304,1028.41,771.381,709,326
64,984811,296.304,1028.41,771.381,788,297
64,984811,296.304,1028.41,771.381,939,477
65,989270,296.304,1028.41,767.987,1182,562
65,989270,296.304,1028.41,767.987,1051,810
65,989270,296.304,1028.41,767.987,1479,666
65,989270,296.304,1028.41,767.987,1289,655
65,989270,296.304,1028.41,767.987,1168,617
65,989270,296.304,1028.41,767.987,1153,793
65,989270,296.304,1028.41,767.987,1190,615
65,989270,296.304,1028.41,767.987,1041,825
65,989270,296.304,1028.41,767.987,1270,569
65,989270,296.304,1028.41,767.987,1150,656
65,989270,296.304,1028.41,767.987,1233,690
65,989270,296.304,1028.41,767.987,1081,912
65,989270,296.304,1028.41,767.987,1152,569
65,989270,296.304,1028.41,767.987,1349,688
65,989270,296.304,1028.41,767.987,1081,749
65,989270,296.304,1028.41,767.987,1037,599
65,989270,296.304,1028.41,767.987,1111,599
65,989270,296.304,1028.41,767.987,1106,779
65,989270,296.304,1028.41,767.987,1310,837
65,989270,296.304,1028.41,767.987,1276,539
65,989270,296.304,1028.41,767.987,1296,543
65,989270,296.304,1028.41,767.987,1058,614
65,989270,296.304,1028.41,767.987,1149,832
65,989270,296.304,1028.41,767.987,1316,692
65,989270,296.304,1028.41,767.987,1264,561
65,989270,296.304,1028.41,767.987,1373,545
65,989270,296.304,1028.41,767.987,1292,217
65,989270,296.304,1028.41,767.987,1102,210
65,989270,296.304,1028.41,767.987,1225,183
65,989270,296.304,1028.41,767.987,1324,159
65,989270,296.304,1028.41,767.987,1146,216
65,989270,296.304,1028.41,767.987,1468,328
65,989270,296.304,1028.41,767.987,1432,382
65,989270,296.304,1028.41,767.987,1390,89
65,989270,296.304,1028.41,767.987,1292,427
65,989270,296.304,1028.41,767.987,1123,215
65,989270,296.304,1028.41,767.987,1437,141
65,989270,296.304,1028.41,767.987,1328,7
65,989270,296.304,1028.41,767.987,1345,330
65,989270,296.304,1028.41,767.987,1290,302
65,989270,296.304,1028.41,767.987,1389,476
65,989270,296.304,1028.41,767.987,1064,372
65,989270,296.304,1028.41,767.987,1196,265
65,989270,296.304,1028.41,767.987,1047,279
65,989270,296.304,1028.41,767.987,1341,290
65,989270,296.304,1028.41,767.987,1027,182
65,989270,296.304,1028.41,767.987,1234,375
65,989270,296.304,1028.41,767.987,1022,261
65,989270,296.304,1028.41,767.987,1414,306
65,989270,296.304,1028.41,767.987,1424,164
65,989270,296.304,1028.41,767.987,1365,358
65,989270,296.304,1028.41,767.987,1302,409
65,989270,296.304,1028.41,767.987,1387,60
65,989270,296.304,1028.41,767.987,1306,86
65,989270,296.304,1028.41,767.987,1095,63
65,989270,296.304,1028.41,767.987,1207,97
65,989270,296.304,1028.41,767.987,1435,128
65,989270,296.304,1028.41,767.987,1027,350
65,989270,296.304,1028.41,767.987,1181,266
65,989270,296.304,1028.41,767.987,1005,138
65,989270,296.304,1028.41,767.987,1167,12
65,989270,296.304,1028.41,767.987,1171,136
65,989270,296.304,1028.41,767.987,1113,379
65,989270,296.304,1028.41,767.987,1214,278
65,989270,296.304,1028.41,767.987,1213,176
65,989270,296.304,1028.41,767.987,1120,118
65,989270,296.304,1028.41,767.987,1453,130
65,989270,296.304,1028.41,767.987,1264,298
65,989270,296.304,1028.41,767.987,1317,264
65,989270,296.304,1028.41,767.987,1003,348
65,989270,296.304,1028.41,767.987,1068,381
65,989270,296.304,1028.41,767.987,1426,14
65,989270,296.304,1028.41,767.987,1063,77
65,989270,296.304,1028.41,767.987,1066,317
65,989270,296.304,1028.41,767.987,1257,95
65,989270,296.304,1028.41,767.987,950,912
65,989270,296.304,1028.41,767.987,642,585
65,989270,296.304,1028.41,767.987,643,752
65,989270,296.304,1028.41,767.987,795,822
65,989270,296.304,1028.41,767.987,514,823
65,989270,296.304,1028.41,767.987,955,920
65,989270,296.304,1028.41,767.987,848,548
65,989270,296.304,1028.41,767.987,881,561
65,989270,296.304,1028.41,767.987,690,670
65,989270,296.304,1028.41,767.987,522,883
65,989270,296.304,1028.41,767.987,838,904
65,989270,296.304,1028.41,767.987,742,948
65,989270,296.304,1028.41,767.987,536,627
65,989270,296.304,1028.41,767.987,668,822
65,989270,296.304,1028.41,767.987,886,654
65,989270,296.304,1028.41,767.987,669,959
65,989270,296.304,1028.41,767.987,625,647
65,989270,296.304,1028.41,767.987,976,786
65,989270,296.304,1028.41,767.987,803,514
65,989270,296.304,1028.41,767.987,724,836
65,989270,296.304,1028.41,767.987,613,829
65,989270,296.304,1028.41,767.987,543,709
65,989270,296.304,1028.41,767.987,545,544
65,989270,296.304,1028.41,767.987,805,655
65,989270,296.304,1028.41,767.987,714,663
65,989270,296.304,1028.41,767.987,596,558
65,989270,296.304,1028.41,767.987,881,887
65,989270,296.304,1028.41,767.987,822,647
65,989270,296.304,1028.41,767.987,803,867
65,989270,296.304,1028.41,767.987,929,649
65,989270,296.304,1028.41,767.987,605,757
65,989270,296.304,1028.41,767.987,930,664
65,989270,296.304,1028.41,767.987,961,523
65,989270,296.304,1028.41,767.987,596,722
65,989270,296.304,1028.41,767.987,961,533
65,989270,296.304,1028.41,767.987,842,642
65,989270,296.304,1028.41,767.987,702,728
65,989270,296.304,1028.41,767.987,791,847
65,989270,296.304,1028.41,767.987,637,523
65,989270,296.304,1028.41,767.987,696,606
65,989270,296.304,1028.41,767.987,906,762
65,989270,296.304,1028.41,767.987,556,500
65,989270,296.304,1028.41,767.987,874,833
65,989270,296.304,1028.41,767.987,709,743
65,989270,296.304,1028.41,767.987,924,941
65,989270,296.304,1028.41,767.987,942,570
65,989270,296.304,1028.41,767.987,572,788
65,989270,296.304,1028.41,767.987,731,578
65,989270,296.304,1028.41,767.987,516,636
65,989270,296.304,1028.41,767.987,576,373
65,989270,296.304,1028.41,767.987,892,190
65,989270,296.304,1028.41,767.987,976,385
65,989270,296.304,1028.41,767.987,552,467
65,989270,296.304,1028.41,767.987,652,79
65,989270,296.304,1028.41,767.987,868,265
65,989270,296.304,1028.41,767.987,608,6
65,989270,296.304,1028.41,767.987,672,467
65,989270,296.304,1028.41,767.987,689,281
65,989270,296.304,1028.41,767.987,956,35
65,989270,296.304,1028.41,767.987,643,329
65,989270,296.304,1028.41,767.987,859,237
65,989270,296.304,1028.41,767.987,840,14
65,989270,296.304,1028.41,767.987,914,301
65,989270,296.304,1028.41,767.987,849,376
65,989270,296.304,1028.41,767.987,947,164
65,989270,296.304,1028.41,767.987,693,8
65,989270,296.304,1028.41,767.987,957,323
65,989270,296.304,1028.41,767.987,504,127
65,989270,296.304,1028.41,767.987,720,188
65,989270,296.304,1028.41,767.987,983,126
65,989270,296.304,1028.41,767.987,619,335
65,989270,296.304,1028.41,767.987,574,297
65,989270,296.304,1028.41,767.987,584,445
65,989270,296.304,1028.41,767.987,792,498
65,989270,296.304,1028.41,767.987,849,496
65,989270,296.304,1028.41,767.987,961,307
65,989270,296.304,1028.41,767.987,704,179
65,989270,296.304,1028.41,767.987,866,75
65,989270,296.304,1028.41,767.987,501,132
65,989270,296.304,1028.41,767.987,618,350
65,989270,296.304,1028.41,767.987,998,261
65,989270,296.304,1028.41,767.987,977,119
65,989270,296.304,1028.41,767.987,783,352
65,989270,296.304,1028.41,767.987,919,129
65,989270,296.304,1028.41,767.987,751,247
65,989270,296.304,1028.41,767.987,861,263
65,989270,296.304,1028.41,767.987,750,19
65,989270,296.304,1028.41,767.987,804,325
65,989270,296.304,1028.41,767.987,709,326
65,989270,296.304,1028.41,767.987,788,297
65,989270,296.304,1028.41,767.987,555,56
65,989270,296.304,1028.41,767.987,939,477
66,993380,296.304,1028.41,771.266,1182,562
66,993380,296.304,1028.41,771.266,1051,810
66,993380,296.304,1028.41,771.266,1479,666
66,993380,296.304,1028.41,771.266,1289,655
66,993380,296.304,1028.41,771.266,1168,617
66,993380,296.304,1028.41,771.266,1153,793
66,993380,296.304,1028.41,771.266,1190,615
66,993380,296.304,1028.41,771.266,1041,825
66,993380,296.304,1028.41,771.266,1270,569
66,993380,296.304,1028.41,771.266,1150,656
66,993380,296.304,1028.41,771.266,1233,690
66,993380,296.304,1028.41,771.266,1081,912
66,993380,296.304,1028.41,771.266,1152,569
66,993380,296.304,1028.41,771.266,1349,688
66,993380,296.304,1028.41,771.266,1081,749
66,993380,296.304,1028.41,771.266,1037,599
66,993380,296.304,1028.41,771.266,1111,599
66,993380,296.304,1028.41,771.266,1106,779
66,993380,296.304,1028.41,771.266,1276,539
66,993380,296.304,1028.41,771.266,1296,543
66,993380,296.304,1028.41,771.266,1058,614
66,993380,296.304,1028.41,771.266,1067,885
66,993380,296.304,1028.41,771.266,1316,692
66,993380,296.304,1028.41,771.266,1264,561
66,993380,296.304,1028.41,771.266,1373,545
66,993380,296.304,1028.41,771.266,1102,210
66,993380,296.304,1028.41,771.266,1225,183
66,993380,296.304,1028.41,771.266,1324,159
66,993380,296.304,1028.41,771.266,1146,216
66,993380,296.304,1028.41,771.266,1468,328
66,993380,296.304,1028.41,771.266,1432,382
66,993380,296.304,1028.41,771.266,1390,89
66,993380,296.304,1028.41,771.266,1292,427
66,993380,296.304,1028.41,771.266,1123,215
66,993380,296.304,1028.41,771.266,1437,141
66,993380,296.304,1028.41,771.266,1328,7
66,993380,296.304,1028.41,771.266,1345,330
66,993380,296.304,1028.41,771.266,1290,302
66,993380,296.304,1028.41,771.266,1389,476
66,993380,296.304,1028.41,771.266,1064,372
66,993380,296.304,1028.41,771.266,1196,265
66,993380,296.304,1028.41,771.266,1047,279
66,993380,296.304,1028.41,771.266,1341,290
66,993380,296.304,1028.41,771.266,1027,182
66,993380,296.304,1028.41,771.266,1234,375
66,993380,296.304,1028.41,771.266,1022,261
66,993380,296.304,1028.41,771.266,1414,306
66,993380,296.304,1028.41,771.266,1338,289
66,993380,296.304,1028.41,771.266,1365,358
66,993380,296.304,1028.41,771.266,1302,409
66,993380,296.304,1028.41,771.266,1387,60
66,993380,296.304,1028.41,771.266,1306,86
66,993380,296.304,1028.41,771.266,1095,63
66,993380,296.304,1028.41,771.266,1207,97
66,993380,296.304,1028.41,771.266,1435,128
66,993380,296.304,1028.41,771.266,1027,350
66,993380,296.304,1028.41,771.266,1181,266
66,993380,296.304,1028.41,771.266,1005,138
66,993380,296.304,1028.41,771.266,1167,12
66,993380,296.304,1028.41,771.266,1171,136
66,993380,296.304,1028.41,771.266,1113,379
66,993380,296.304,1028.41,771.266,1214,278
66,993380,296.304,1028.41,771.266,1213,176
66,993380,296.304,1028.41,771.266,1120,118
66,993380,296.304,1028.41,771.266,1453,130
66,993380,296.304,1028.41,771.266,1264,298
66,993380,296.304,1028.41,771.266,1317,264
66,993380,296.304,1028.41,771.266,1003,348
66,993380,296.304,1028.41,771.266,1068,381
66,993380,296.304,1028.41,771.266,1426,14
66,993380,296.304,1028.41,771.266,1063,77
66,993380,296.304,1028.41,771.266,1066,317
66,993380,296.304,1028.41,771.266,1334,439
66,993380,296.304,1028.41,771.266,1257,95
66,993380,296.304,1028.41,771.266,950,912
66,993380,296.304,1028.41,771.266,642,585
66,993380,296.304,1028.41,771.266,643,752
66,993380,296.304,1028.41,771.266,795,822
66,993380,296.304,1028.41,771.266,514,823
66,993380,296.304,1028.41,771.266,955,920
66,993380,296.304,1028.41,771.266,848,548
66,993380,296.304,1028.41,771.266,881,561
66,993380,296.304,1028.41,771.266,690,670
66,993380,296.304,1028.41,771.266,522,883
66,993380,296.304,1028.41,771.266,838,904
66,993380,296.304,1028.41,771.266,742,948
66,993380,296.304,1028.41,771.266,536,627
66,993380,296.304,1028.41,771.266,668,822
66,993380,296.304,1028.41,771.266,886,654
66,993380,296.304,1028.41,771.266,669,959
66,993380,296.304,1028.41,771.266,625,647
66,993380,296.304,1028.41,771.266,976,786
66,993380,296.304,1028.41,771.266,803,514
66,993380,296.304,1028.41,771.266,724,836
66,993380,296.304,1028.41,771.266,613,829
66,993380,296.304,1028.41,771.266,543,709
66,993380,296.304,1028.41,771.266,545,544
66,993380,296.304,1028.41,771.266,805,655
66,993380,296.304,1028.41,771.266,714,663
66,993380,296.304,1028.41,771.266,596,558
66,993380,296.304,1028.41,771.266,881,887
66,993380,296.304,1028.41,771.266,822,647
66,993380,296.304,1028.41,771.266,803,867
66,993380,296.304,1028.41,771.266,929,649
66,993380,296.304,1028.41,771.266,605,757
66,993380,296.304,1028.41,771.266,930,664
66,993380,296.304,1028.41,771.266,961,523
66,993380,296.304,1028.41,771.266,596,722
66,993380,296.304,1028.41,771.266,961,533
66,993380,296.304,1028.41,771.266,842,642
66,993380,296.304,1028.41,771.266,702,728
66,993380,296.304,1028.41,771.266,791,847
66,993380,296.304,1028.41,771.266,637,523
66,993380,296.304,1028.41,771.266,696,606
66,993380,296.304,1028.41,771.266,906,762
66,993380,296.304,1028.41,771.266,556,500
66,993380,296.304,1028.41,771.266,874,833
66,993380,296.304,1028.41,771.266,709,743
66,993380,296.304,1028.41,771.266,924,941
66,993380,296.304,1028.41,771.266,942,570
66,993380,296.304,1028.41,771.266,572,788
66,993380,296.304,1028.41,771.266,731,578
66,993380,296.304,1028.41,771.266,516,636
66,993380,296.304,1028.41,771.266,576,373
66,993380,296.304,1028.41,771.266,892,190
66,993380,296.304,1028.41,771.266,976,385
66,993380,296.304,1028.41,771.266,552,467
66,993380,296.304,1028.41,771.266,652,79
66,993380,296.304,1028.41,771.266,868,265
66,993380,296.304,1028.41,771.266,608,6
66,993380,296.304,1028.41,771.266,672,467
66,993380,296.304,1028.41,771.266,689,281
66,993380,296.304,1028.41,771.266,956,35
66,993380,296.304,1028.41,771.266,643,329
66,993380,296.304,1028.41,771.266,859,237
66,993380,296.304,1028.41,771.266,840,14
66,993380,296.304,1028.41,771.266,914,301
66,993380,296.304,1028.41,771.266,849,376
66,993380,296.304,1028.41,771.266,947,164
66,993380,296.304,1028.41,771.266,693,8
66,993380,296.304,1028.41,771.266,957,323
66,993380,296.304,1028.41,771.266,504,127
66,993380,296.304,1028.41,771.266,720,188
66,993380,296.304,1028.41,771.266,983,126
66,993380,296.304,1028.41,771.266,619,335
66,993380,296.304,1028.41,771.266,574,297
66,993380,296.304,1028.41,771.266,584,445
66,993380,296.304,1028.41,771.266,792,498
66,993380,296.304,1028.41,771.266,849,496
66,993380,296.304,1028.41,771.266,961,307
66,993380,296.304,1028.41,771.266,704,179
66,993380,296.304,1028.41,771.266,866,75
